id;name;text;time;likes;reply;CleanedText
UCzvfaYEQw5FhZaerwk8sp0A;@EagleLeader1;"Wait I&#39;m qualified as both a Sales Person and Business Development. They are pretty similar roles with similar pay at least in my area (depending on vertical/industry). So not sure why Sales is in Danger but not BD.";2024-03-07T22:03:23Z;1;;Wait I'm qualified as both a Sales Person and Business Development. They are pretty similar roles with similar pay at least in my area depending on vertical industry. So not sure why Sales is in Danger but not BD.
UCR9wWpRs3sYCu7FGxihs58A;@E.GuzMarkn6272;"I&#39;ve visited a warehouse a few years ago and saw many (Man Operated  Forklifts)<br>Went back and saw only Robot Operated Forklift type of machines.<br>Sadly jobs were replaced by AI";2024-03-07T18:02:42Z;1;;I've visited a warehouse a few years ago and saw many Man Operated Forklifts Went back and saw only Robot Operated Forklift type of machines. Sadly jobs were replaced by AI
UCb4LsPzpp5joAMaA1TYbbPw;@KevinTorres-oj3xo;With legalpdf doing the legwork cases move quickly unlike slogging through casetext alone.;2024-03-07T15:08:21Z;1;;With legal doing the legwork cases move quickly unlike slogging through case text alone.
UCeZLez9zKovLjqcmPayNCgw;@boogeyman5136;we must know what is important in our life..... <br>Live a  peaceful and meaningful Life.... <br>this is tiring... as if we are in a hurry of something.... <br> relax, enjoy life....<br>we cannot bring material things in heaven.... <br>no matter how rich or high you accomplish....;2024-03-07T13:47:35Z;1;;We must know what is important in our life..... Live a peaceful and meaningful Life.... this is tiring... as if we are in a hurry of something.... relax, enjoy life.... we can not bring material things in heaven.... no matter how rich or high you accomplish....
UCPEZLofDFFUggVk0pqU9Ehw;@maruf8273;"I think I&#39;m pretty safe since I&#39;m doing a master&#39;s in AI. Also you can&#39;t really get creative thinking if you don&#39;t collaborate with others.";2024-03-07T09:46:06Z;1;;I think I'm pretty safe since I'm doing a master .in AI. Also, you can't really get creative thinking if you don't collaborate with others.
UCgO7VMgZmOQ3cREG7dl4rCA;@warrengebhardt1145;How<br>..? Am a newbie in crypto investment, please can you guide me through on how you made profit?;2024-03-07T02:13:31Z;1;UCh44QgLu1vQLAPjoJkpyZRQ;How .? Am a newbie in crypto investment, please can you guide me through on how you made profit?
UCSR1OiqvAdQwoYD6CHL315Q;@starbright144;Yeah we will see. What about when their machines break down and short circuit. They have learned throughout history. Nothing replaces a human except for minimal tasks.;2024-03-07T00:03:27Z;1;;Yeah, we will see. What about when their machines break down and short circuit. They have learned throughout history. Nothing replaces a human except for minimal tasks.
UC3hMJxvNPBAxI_kGVwff1-A;@laid07;If a robot wants my job, it can F-ing have it!;2024-03-06T21:07:57Z;1;;If a robot wants my job, it can F ING have it!
UCdE7oK-ACWtM-1c9Tqg4akA;@andrewlittle6097;How do we stop this ??;2024-03-06T21:03:48Z;1;;How do we stop this ??
UCCnj13SWgnfdClmzy8seIUQ;@12DEADCOPS;When?;2024-05-01T11:33:56Z;0;;When?
UCepOZBPPs-APiHO20QrB2uQ;@jerrodtham;Easy. The government will impose 80% tax on the companies using AI to replace human. Use that money to pay people who lost their job.;2024-05-01T05:08:06Z;0;;Easy. The government will impose 80 tax on the companies using AI to replace human. Use that money to pay people who lost their job.
UCDhkeiteqXWvyf80IQiJvfg;@BullsAllDay;This will be great for mankind in the long run! People will have to be better and try to learn something useful! If you think this is bad then you should go to Japan and see how the people live and act. We can take lessons from them.;2024-05-01T01:17:29Z;0;;This will be great for mankind in the long run! People will have to be better and try to learn something useful! If you think this is bad then you should go to Japan and see how the people live and act. We can take lessons from them.
UC-HScm3KIwHWyya6tUhKMZA;@vid4ia583;"You&#39;ve got nothing here to serve people better with your tittle headline and this video was only created to enrich your channel and you know it.";2024-04-30T01:24:21Z;0;;You've got nothing here to serve people better with your tittle headline and this video was only created to enrich your channel, and you know it.
UCOfx4zG1u3vgyoPgIR68Fqw;@user-sg6ce3tx7s;America should not try to colonize any other country but worry of robots colonilizing America.....;2024-04-29T07:20:14Z;0;;America should not try to colonize any other country but worry of robots colonializing America.....
UCUO-p1Chp9GDSbztUSUXbzQ;@rodneyh1947;PBD forgot schools are day care centers while parents work, Teachers are safe lol;2024-04-28T22:40:28Z;0;;PBD forgot schools are day care centers while parents work, Teachers are safe laugh out loud
UCgwKalOcYsDer4-rSd23pAw;@jeffpowanda8821;There are three other trends that will cause U.S. workers to lose their high-paying tech jobs: (1) Global Minimum Corporate Taxes, (2) High Cost of U.S. Workers, and (3) Corruption (and Related Fines and Legal Settlements).;2024-04-28T17:03:13Z;0;;There are three other trends that will cause You. S. workers to lose their high paying tech jobs 1 Global Minimum Corporate Taxes, 2 High Cost of You. S. Workers, and 3 Corruption and Related Fines and Legal Settlements.
UC2RtPcjZkkCwh9NhQeC9QpQ;@naturalisted1714;"It&#39;s coming for all jobs sooner or later. Resistance is futile. We should be preparing for the great transition, to a moneyless world. Change is inevitable. Resisting it only makes it more painful.";2024-04-27T19:55:34Z;0;;It.coming for all jobs sooner or later. Resistance is futile. We should be preparing for the great transition, to a moneyless world. Change is inevitable. Resisting it only makes it more painful.
UC0FTBWViV7PZkFjkPg3CAzg;@starfish7930;and who would have the money to buy from those company;2024-04-27T11:51:54Z;0;;And who would have the money to buy from this company
UCkJrtL5BiUFcG_aFKS_FqIw;@Kryptic245;"Good! I want 100% of jobs to be replaced by AI or machines. That way we can start working on raising everyone&#39;s standard of living. <br><br>There will be no more need for money or hierarchies. Everyone can simply enjoy their lives rather than slave away all their good years working for some rich asshole that doesn&#39;t give a shit about them.";2024-04-26T15:06:07Z;0;;Good! I want 100 of jobs to be replaced by AI or machines. That way we can start working on raising everyone.standard of living. There will be no more need for money or hierarchies. Everyone can simply enjoy their lives rather than slave away all their good years working for some rich asshole that doesn't give a shit about them.
UC9SG_8iXIJ5cr7Ob_fLXPAA;@GForceIntel;Detroit become human coming through;2024-04-26T11:44:44Z;0;;Detroit become human coming through
UCxnHh8lXDBCX3UQkgBSleoQ;@TheMirrorslash;Artist and writers are literally the first people to be affected and replaced. Writers jobs in the US freelance market are down by over 40% already. Lawyers are heavily affected, doctors too. Some of these statistics are absolutely wrong.;2024-04-26T06:44:11Z;0;;Artist and writers are literally the first people to be affected and replaced. Writers jobs in the US freelance market are down by over 40 already. Lawyers are heavily affected, doctors too. Some of these statistics are absolutely wrong.
UC4Qa-L1e-hkkjBVIHnMGl5g;@TalesOfTrillions;"Fascinating breakdown! But wait, teachers safe from the AI storm? As an educator, I&#39;m intrigued.";2024-04-26T02:53:41Z;0;;Fascinating breakdown! But wait, teachers safe from the AI storm? As an educator, I m intrigued.
UC0DbXEYrNTS2tT93k31Lv3w;@overdrive7349;A lot of people keep forgetting that having a robot is not mandatory. Not everyone is as greedy as other corporations.;2024-04-25T19:35:33Z;0;;A lot of people keep forgetting that having a robot is not mandatory. Not everyone is as greedy as other corporations.
UCJZQ3gpQLyqcQGsRDJyAKeQ;@victorhardin2186;What about porn actors and actresses ?;2024-04-24T01:00:19Z;0;;What about porn actors and actresses ?
UCJ4eJkH-sMuZGU2WmkRCFNg;@XennialGuy;"AI seems to be already affecting this channel. I&#39;m seeing a 1% to 2% viewing retention here.";2024-04-23T23:51:42Z;0;;AI seems to be already affecting this channel. I'm seeing a 1 to 2 viewing retention here.
UC4jjSNAboSFbM2fpd3Azy1g;@buildasnest481;Thanks Patrick, much love from Nigeria;2024-04-22T21:39:13Z;0;;Thanks, Patrick, much love from Nigeria
UCfIDp1cJA0zEps1m0i-DjQQ;@AwsomeArv1123;Ironically Asians are the #1 group of people doing AI and ML engineering lol;2024-04-21T19:25:51Z;0;;Ironically Asians are the 1 group of people doing AI and ML engineering laugh out loud
UCF_wICFQSg20PRwlSOAj0AA;@AutumnAprodithe;"I use grammarly, please don&#39;t get rid of that one&#39;s..";2024-04-23T02:06:06Z;0;UC_glzCPqzda_ti580deHgug;I use Grammarly, please don't get rid of that one .
UCBuqV2aXK2A_MlmWny6ZbZA;@vendetta_official9922;"I feel like a made a great life choice in becoming a carpenter. They money is pretty good and i don&#39;t have to worry about ai taking my job";2024-04-21T09:36:18Z;0;;I feel like a made a great life choice in becoming a carpenter. They money is pretty good and I don't have to worry about artificial intelligence taking my job
UCWBTaHvhAQCJWEVeLN7HHCA;@hotsauce8671;"Why not make ai do the farming we could be a self sufficient Americans but they will use it to bird feed us that&#39;s going to be a big difference also humanity is over then";2024-04-20T21:33:57Z;0;;Why not make artificial intelligence do the farming we could be a self-sufficient Americans, but they will use it to bird feed us that.going to be a big difference also humanity is over then
UCtIwyNCpovAMcWwCNhcOdmQ;@JegatheeswaranMeiyanathanAnver;"I just wanted asked whole people who promote this AI. Digital biometric face recognition locks have been around for quite some time, yet we&#39;re still relying on traditional keys and locks. Similarly, there&#39;s a plethora of cutting-edge machines designed to slice and dice fruits and vegetables efficiently, but many of us still resort to using regular knives. Technological adoption doesn&#39;t happen overnight; it often takes decades. Just like how trends come and go, the panic around AI will eventually fade away, much like the concerns around the coronavirus pandemic.&quot; AI is just tool. It not going to replace us that much easily man. They just give the out put based on the things we have fed man.";2024-04-20T19:21:07Z;0;;I just wanted asked whole people who promote this AI. Digital biometric face recognition locks have been around for quite some time, yet we're still relying on traditional keys and locks. Similarly, there.a plethora of cutting edge machines designed to slice and dice fruit is and vegetables efficiently, but many of us still resort to using regular knives. Technological adoption doesn't happen overnight it often takes decades. Just like how trends come and go, the panic around AI will eventually fade away, much like the concerns around the coronavirus pandemic. AI is just tool. It's not going to replace us that much easily man. They just give the output based on the things we have fed man.
UCxQN7FE61GhdHCZjiVGhL7Q;@ashokprajapati1515;Sir about the construction field did its effect if AI comes.;2024-04-20T06:35:56Z;0;;Sir about the construction field did it is effect if AI comes.
UCPqkhor2NwclxxbwF9TZEmQ;@bmoreblondie6301;"Make sure have type job they can&#39;t do";2024-04-19T22:44:44Z;0;;Make sure have type job they can't do
UCfgC4aikNyNvoVuPHlroUcQ;@crovian7;"Ai doesn&#39;t support capitalism. They do no shopping. So...";2024-04-19T11:47:29Z;0;;Ai doesn't support capitalism. They do no shopping. So...
UCsyRglD5CBJQ2sX8jzXRXQA;@McCarthy1776;"We may need a whole army of Unabombers the AI threat is more dangerous than the globalist threat. Though they overlap. Technology in general is making humanity meaningless. I used to be a libertarian and very pro-science and pro-progress. And I still am in most cases but I&#39;ve adopted very radical views on suspending technological advancement until our culture and self discipline can be mastered. We need to master our natural selves, our mind, body and soul before we play God with technology";2024-04-18T15:27:20Z;0;;We may need a whole army of Unabomber the AI threat is more dangerous than the globalist threat. Though they overlap. Technology in general is making humanity meaningless. I used to be a libertarian and very pro science and pro progress. And I still am in most cases but I've adopted very radical views on suspending technological advancement until our culture and self-discipline can be mastered. We need to master our natural selves, our mind, body and soul before we play God with technology
UC6HuSY_UcRD9ZELZa_Nfggw;@benx2230;"Anyone who thinks AI will replace accountants has no friggin&#39; clue what an accountant actually does.";2024-04-17T18:13:37Z;0;;Anyone who thinks AI will replace accountants has no frigging clue what an accountant actually does.
UCXFb4c7rkNiVEL1HUSMihyw;@GamePlayStreaming;Robots have been taking jobs from us for 30 years were have you been?;2024-04-17T11:01:13Z;0;;Robots have been taking jobs from us for 30 years were had you been?
UCHLlLWWPx-XyxrjWdHB918A;@jordan.h6821;Solid video however I disagree that sales people are one of the first to be affected by AI. How the heck is AI going to sell and deal with people ?;2024-04-16T17:51:30Z;0;;Solid video however I disagree that sales people are one of the first to be affected by AI. How the heck is AI going to sell and deal with people ?
UCXOeCTZ5Dw2Xh7pjQdOIXfg;@tswagg504;Solution:  Robot costumes.;2024-04-15T17:50:14Z;0;;Solution Robot costumes.
UCjbUeIulUrQKX1WCdBUmpxg;@Alvamations;When will the public express not to give a F### about businesses using A.I. ? Robot service can never replace human service. People will realize we love to be active.;2024-04-15T01:42:42Z;0;;When will the public express not to give an F about businesses using A.I. ? Robot service can never replace human service. People will realize we love to be active.
UCt3tQXsObCUSXK9_OqBAWgw;@okwoodsslowed7849;"People need to stop being so short-sighted and understand AI needs to take everyone&#39;s jobs. Human work, human get paid (usually). Assuming human greed won&#39;t play a role in a perfect world if AI takes everyone&#39;s jobs, what we call money would be useless in the grand scheme of things. Whether you like it or not, money is the route of ALL problems, and that&#39;s just reality; it would be great if AI eventually did all the work. Money would no longer be a thing, and humanity could truly thrive for the first time and stop letting this thing we made up called money hinder our progression as a species. The problem is how long it would take for AI to eventually take everyone&#39;s jobs and how they&#39;d implement such a thing over time. Clearly, people aren&#39;t going to like it initially until it benefits them personally. Greed, greed, greed, and more greed.";2024-04-14T23:17:21Z;0;;People need to stop being. short-sighted and understand AI needs to take everyone .jobs. Human work, human get paid usually. Assuming human greed won't play a role in a perfect world if AI takes everyone .jobs, what we call money would be useless in the grand scheme of things. Whether you like it or not, money is the route of ALL problems, and that .just reality it would be great if AI eventually did all the work. Money would no longer be a thing, and humanity could truly thrive for the first time and stop letting this thing we made up called money hinder our progression as a species. The problem is how long it would take for AI to eventually take everyone .jobs and how they'd implement such a thing over time. Clearly, people aren't going to like it initially until its benefit is them personally. Greed, greed, greed, and more greed.
UCf0eX1EE3zy3B_tYx0pbvuA;@edwardgazur2738;These companies better remember if people get cut from jobs they got know money to spend . You spent a lot of money on junk to replace them , profits go to hell;2024-04-14T23:02:31Z;0;;These companies better remember if people get cut from jobs they got know money to spend. You spent a lot of money on junk to replace them, profit is go to hell
UC5OG5Gye9ac3Ga348DTdSTg;@TheWolferinDenver;How much coke is this guy on. Slow down bro;2024-04-14T21:02:49Z;0;;How much coke is this guy on. Slow down bro
UCRTi-Dr4V6ycfUbps7T-AWA;@truephoenix00;Jokes on AI, I already got no job;2024-04-14T18:20:49Z;0;;Jokes on AI, I already got no job
UCE1S0QhcVyM0H-SLjR6MKqg;@hakjie1112;"It should be &quot;When will robots take your job&quot;";2024-04-14T16:29:32Z;0;;It should be When will robots take your job
UCWkXRZ8TYwo46OU-WT-FNCw;@user-tk7tn5fj1k;ai can have it;2024-04-14T14:02:52Z;0;;Artificial intelligence can have it
UCWXbIp6RFl_sXG0-IcwZi2g;@youareacoward8459;Kind of funny, AIs are not as advanced as they claim so the companies who fired all their workers... good luck! You just fell for a super scam.;2024-04-14T12:51:19Z;0;;Kind of funny, AIs are not as advanced as they claim. The companies who fired all their workers... good luck! You just fell for a super scam.
UCXuWivput_0j7JR-mH5ZwdQ;@enriquedelapena7159;Learn a skilled trade;2024-04-14T12:06:58Z;0;;Learn a skilled trade
UCPnLSK3U3NHmVXMKDjVdamQ;@tubby_1278;"The only jobs that WON&#39;T be replaced by AI are: <br>- trades (plumber, wielder etc.) <br>- Law enforcement &amp; other first responders <br>- Game/graphic designers/sound engineers <br>- Engineering jobs <br>- Healthcare jobs <br>- Criminal/social justice <br>- Some aviation jobs (pilot etc) <br>- Journalism <br>- Teachers?<br>- Construction <br>- Interior design possibly as well?<br>- Government<br><br>If you work in logistics, customer service rep, retail, or food service you might be screwed!";2024-04-14T00:00:35Z;0;;The only jobs that WON'T be replaced by AI are trades plumber, wielder etc. Law enforcement other first responders Game graphic designers sound engineers Engineering jobs Healthcare jobs Criminal social justice Some aviation jobs pilot etc. Journalism Teachers? Construction Interior design possibly as well? Government If you work in logistics, customer service rep, retail, or food service you might be screwed!
UC6-EGbryBQn2qh0jHda5eug;@ht8286;Semi Skilled Construction Worker looking like a great gig atm<br><br>No real responsibility...good pay...extreme fitness ...perfect;2024-04-13T06:21:26Z;0;;Semi Skilled Construction Worker looking like a great gig atm No real responsibility...good pay...extreme fitness ...perfect
UCTPBjFc4Dx--XRE44OXW2fw;@sukhmanmann6199;The report he showed was on how many people are exposed to AI in their jobs, not how many people are exposed to the risk of being replaced by AI in their jobs. He presented it as the latter. Nobody noticed it.;2024-04-13T02:13:57Z;0;;The report he showed was on how many people are exposed to AI in their jobs, not how many people are exposed to the risk of being replaced by AI in their jobs. He presented it as the latter. Nobody noticed it.
UChSYSOwk-Ri6YRNozvzGiFw;@DJKID777;"I love to see when these ai has to deal with a Karen, they&#39;re probably start drinking and do drugs";2024-04-12T22:44:51Z;0;;I love to see when these artificial intelligence has to deal with a Karen, they're probably start drinking and do drugs
UC1iKkjxKI-AcFUwKQbyJSnw;@christoferrage;If AI replaced every job then the economy would collapse because there would be very little money coming in.;2024-04-12T20:39:44Z;0;;If AI replaced every job then the economy would collapse because there would be very little money coming in.
UCsBQ9i_jpOHLiDj_XtM3MJA;@OBIONEBARRONI;<b>Remember - we have been warned. What will you do about?</b>;2024-04-11T18:56:55Z;0;;Remember we have been warned. What will you do about?
UCObO1LggvPRlDrhkuzOY4qg;@user-ts8zq4lz6h;"If your job is just playing on a phone then yes, replaced with an App, apps are not real  &#39;AI&#39; and my heart bleeds lol everyone just wants to get rich quick and are lazy, we will destroy ourselves way before robots, with this &#39;words speak louder than actions&#39; attitude.";2024-04-10T23:19:02Z;0;;If your job is just playing on a phone then yes, replaced with an App, apps are not real AI and my heart bleeds laugh out loud everyone just wants to get rich quick and are lazy, we will destroy ourselves way before robots, with these words speak louder than actions attitude.
UCkoNstqjau3IZd9-PR1vhHg;@odinson6348;Psh, they can have it.;2024-04-10T21:40:34Z;0;;Push, they can have it.
UC3Q1RZ3Z-XvpVBFNUlWhy2Q;@shonraycarr2292;Fun fact how is all of this going to be funded if there no money for the consumer to purchase the goods;2024-04-10T16:05:49Z;0;;Fun fact how is all of this going to be funded if there is no money for the consumer to purchase the goods
UCIeN2tAqA6P_9SCQJxopjLg;@user-it9vs3vq2z;"Does that force people into harder jobs or easier ones?  Let&#39;s look at it in terms of only home economics and say that your wife only brings home fast food.  Did the fast food restaurant steal her cooking job or is she lazy.  That&#39;s really what happens.  Lazy b--ch&#39;s will get together and protest having to cook and not want to.  Then they try to get everyone else to do the same thing.  That&#39;s like unions.  or it&#39;s like trying to force all white people to use and share black slaves instead of working yourself back in the civil war days.  That&#39;s the problem.  Lazy people try to take over my crap now to do less.  They want a patrick bet david do nothing but run his mouth job.  then they&#39;re like &quot;oh you don&#39;t understand business it&#39;s easier if we.&quot;";2024-04-10T15:30:38Z;0;;Does that force people into harder jobs or easier ones? Let .look at it in terms of only home economics and say that your wife only brings home fast food. Did the fast food restaurant steal her cooking job or is she lazy. That.really what happens. Lazy b ch .will get together and protest having to cook and not want to. Then they try to get everyone else to do the thing. That .like unions. Or it .like trying to force all white people to use and share black slaves instead of working yourself back in the civil war days. That .the problem. Lazy people try to take over my crap now to do less. They want a Patrick bet David do nothing but run his mouth job. Then they're like oh you don't understand business it.easier if we.
UCTe4RrW9AzJmUQrKODCZ_fg;@PriceWordplay;Tracking and Tracing you for the Government while it takes your job away.;2024-04-10T15:12:05Z;0;;Tracking and Tracing you for the Government while it takes your job away.
UCRJ7xdl6odRV8Op60N0O02g;@manthedestroyer;"Don&#39;t worry, AI can&#39;t replace scam artists and professional grifters such as David,";2024-04-10T13:24:36Z;0;;Don't worry, AI can't replace scam artists and professional grifters such as David,
UCo0uraOjeoQIx3l6QBdcPDw;@sheddyboy;Rodney Dangerfield: Take my job.....  please.;2024-04-10T12:23:27Z;0;;Rodney Dangerfield Take my job..... please.
UCznX1hcSq3qBygPSD-AwgvQ;@PixPunxel;Who will not be affected is all wrong. Its looks like a list that will actually be affected the most ( by my quite good knowledge of AI ) ... except CEOs , these of course will own AI, so they will not be affected;2024-04-10T07:11:32Z;0;;Who will not be affected is all wrong. It is looks like a list that will actually be affected the most by my quite good knowledge of AI ... except CEOs, these of course will own AI, They will not be affected
UCHrQmBSxyjcSPsEF1nZE2ig;@XOTICXPATRIATE;"I am all for this actually. I have run into too many stupid people who can&#39;t do what they are paid for.";2024-04-09T20:36:51Z;0;;I am all for this, actually. I have run into too many stupid people who can't do what they are paid for.
UCnk-KgPa0NF55tZn_kxkaew;@thomasj1026;1 thing i didnt see is the rise in technical mechanical and trade jobs. Which will be needed to maintain the A.I, robotics, and infrastructure that A.I will be using.;2024-04-09T19:08:06Z;0;;1 thing I did not see is the rise in technical mechanical and trade jobs. Which will be needed to maintain the A.I., robotics, and infrastructure that A.I. will be using.
UCA7vGzHQ4ARFj2-wmw3NP3w;@tritondriver1;"Heard someone say,&quot; The days are gone of the &quot; For the Children&#39;s Future &quot; . Dont hear that anymore.";2024-04-09T17:56:33Z;0;;Heard someone say, The days are gone of the For the Children. Future. Do not hear that anymore.
UCsSfqzXaTN66PWRkk6wDm4A;@jhunnjr.6423;That will be the part of story,  only human programed AI so that human remove human and replace by AI, not AI  that wanted to replace the human.;2024-04-09T12:14:08Z;0;;That will be the part of story, only human programmed AI. That human remove human and replace by AI, not AI that wanted to replace the human.
UCX3CSzTnQh7xyULTVW-kfzw;@CharlesAdams-fx9qn;were not lazy;2024-04-09T11:14:26Z;0;;Were not lazy
UCw60wMnjlRVakpUnsTl57Zg;@kreepyits-o7761;No warning on AI on killing our jobs then later turn against us as skynet become self aware we were warned enough but will never listen until its to late;2024-04-09T09:49:18Z;0;;No warning on AI on killing our jobs then later turn against us as Skynet become self-aware we were warned enough but will never listen until it is too late
UCvV-QpKikNzKgpgm9xUJQCA;@donniethesportsguy893;Mass homelessness and mass multifamily living together;2024-04-09T04:59:27Z;0;;Mass homelessness and mass multifamily living together
UCAgNPAhV6TKoIZigCT4vtgw;@mohankrishna7504;sir, recently there are few articles claiming that soon by 2026 the big AI company machines and softwares soon will be out of the training data for the ai models so is it means that there is still a chance for other job fields to survive as they are plaining for alternate source of data rather than internet? can anyone answer my question?;2024-04-08T10:50:23Z;0;;Sir, recently there are few articles claiming that soon by 2026 the big AI company machines and pieces of software soon will be out of the training data for the artificial intelligence models. Is it means that there is still a chance for other job fields to survive as they are planning for alternate source of data rather than internet? Can anyone answer my question?
UCdEh2yu6iapCstBHeZbRraQ;@Bijoux_DerWunderCatsen;The day I have to argue with an AI about my hamberder order, is the beginning of my PBJ sammich diet.;2024-04-07T20:28:50Z;0;;The day I have to argue with an AI about my hamburger order, is the beginning of my PBJ seismic diet.
UCFtFBqtZn42V-YWLD1-JPMg;@Over50z;What about dog grooming will ai take over;2024-04-07T17:55:36Z;0;;What about dog grooming will artificial intelligence take over
UCgEHK2_ll4ZLSlb3j13Amog;@mckenzydukhedin581;Notting can really replace humans because they was meant to be the world working people and AI will only be able to do so much than theme;2024-04-06T19:57:38Z;0;;Nothing can really replace humans because they are meant to be the world working people and AI will only be able to do. Much than theme
UCziGS1Qw-qOL_DD5koPq4IA;@petergrady8848;but what happens when no one works and has money no one can buy there shit back to square one i guess but you lost all your skilled workers;2024-04-06T07:02:30Z;0;;But what happens when no one works and has money no one can buy there shit back to square one I guess, but you lost all your skilled workers
UCu4BR8fLvbF1M66SZ1DVnUg;@chriss4365;300 million is almost the entire US, scary.;2024-04-06T01:16:27Z;0;;300 million is almost the entire US, scary.
UCaRMxhkx8DhHpzRN3IYoCMQ;@Goblonium;A huge chunk of jobs are going to disappear thanks to AI, while there are over 8 billion people on this planet, more people from 3rd world countries are educated looking for jobs too.;2024-04-05T19:43:46Z;0;;A huge chunk of jobs is going to disappear thanks to AI, while there are over 8 billion people on this planet, more people from 3rd world countries are educated looking for jobs too.
UCGsjPKZHpt20ngG3ygrkHig;@user-yo1dw1lh8y;AI feeds on internet. It is so stupid that the internet has been here only for 20 years and humanity has put their entire learning in the net so much that an almost alien brain that now decipher the knowledge more than the human brain. The knowledge systems that are to be revered as sacred have been sold by the capitalists to an unknown intelligence.  As it is the present generation seems to be so dependent on machines that native human learning techniques such as memory, intuition and imagination seem to be fading off. No wonder the ancient civilisations kept their wisdom under wraps.;2024-04-05T17:33:05Z;0;;AI feeds on internet. It is. Stupid that the internet has been here only for 20 years and humanity has put their entire learning in the net. Much that an almost alien brain that now decipher the knowledge more than the human brain. The knowledge systems that are to be revered as sacred have been sold by the capitalists to unknown intelligence. As it is the present generation seems to be. Dependent on machines that native human learning techniques such as memory, intuition and imagination seem to be fading off. No wonder the ancient civilizations kept their wisdom under wraps.
UCyw7yZ68k87cWLk7ukmcUKw;@jasonsmith530;Jobs are for suckers, welfare is for gangstaz <br>Kamala Harris  2028;2024-04-05T15:00:51Z;0;;Jobs are for suckers, welfare is for gangsta Kamala Harris 2028
UCAkziGNY5gJVy3xXS5E8q8Q;@johnmarkrobinson2924;"Used robots for along time now they milk cows build cars work on farms so what&#39;s so news robots changing shape";2024-04-05T14:46:23Z;0;;Used robots for a long time now they milk cows build cars work on farms. What . News robots changing shape
UClbD0ApS7z1DQAImUZOVx3w;@DosBlade;"So were running with speculation? I know you guys do that there allot. &quot;A.I won&#39;t be taking 85 million jobs?&quot; Since were just playing with words. Doom I tell you DOOOOOOM";2024-04-05T00:04:33Z;0;;So were running with speculation? I know you guys do that there allot. A.I. won't be taking 85 million jobs? Since were just playing with words. Doom I tell you TOOLROOM
UCYXIgVjKXx1H8V9zptaD4YA;@NormanLor;"IF ANYONE CAN, PLEASE LET ME KNOW AT THE POINT THESE JOB LOSSES END. CAN A PRESIDENT OF A COMPANY BE TOLD THEY&#39;RE NO LONGER NEEDED TOO THAT OVERLOOKING ANY COMPANY IS AS EASY FOR AI AS SPITTING INTO THE WIND???!!!";2024-04-04T18:17:22Z;0;;IF ANYONE CAN, PLEASE LET ME KNOW AT THE POINT THESE JOB LOSSES END. CAN A PRESIDENT OF A COMPANY BE TOLD THEY're NO LONGER NEEDED TO THAT OVERLOOKING ANY COMPANY IS AS EASY FOR AI AS SPITTING INTO THE WIND???!!!
UCdHzFmBBfM49-xAQrw6OoPg;@junk_rig_sailor1698;"While their has always been progress and advancement that have replaced some humans,  AI is a whole new ball game.  It will have the capacity in very short order to replace every sit down desk job in the world - every single one.  Not a problem, I will get a trade job... nope.  As the majority of the workforce will not be working, they will not be able to buy what they need you as a tradesman to build or repair for them. So, tradie - your gone too.  It is time to face facts and stop sugar coating it - AI will cause economies to collapse in on themselves.  We&#39;re stuffed.";2024-04-04T08:48:47Z;0;;While there has always been progress and advancement that have replaced some humans, AI is a whole new ball game. It will have the capacity in very short order to replace every sit down desk job in the world every single one. Not a problem, I will get a trade job... nope. As the majority of the workforce will not be working, they will not be able to buy what they need you as a tradesman to build or repair for them. So, trade your gone too. It is time to face facts and stop sugar-coating it AI will cause economies to collapse in on themselves. We're stuffed.
UCC6E2YGIlCdJhuYNBpCRh3g;@TheTaion;No;2024-04-03T23:46:56Z;0;;No
UCd2LSjzwpU8ivlrbJEYkwxw;@soulessone420;"Watching the video but I do have to say this people seem to mistake AI with full-on walking Androids. AI is not going to replace The guy doing manual labor or the guy flipping burgers it&#39;s going to replace the guy managing the guy flipping burgers and doing manual labor. It&#39;s basically it&#39;s the semi-rich middle class yuppies that will be out of a job not people working retail or food service or manual labor.. we are very far away from full on walking talking robots that can do jobs like that those robots would be called Androids and by that time T1000 is coming for you. The only one I don&#39;t agree with is a warehouse workers if you&#39;ve seen on a warehouse operated by robots trying to pull orders you realize real quick that that just doesn&#39;t work it&#39;s nowhere near as efficient as human beings.";2024-04-03T23:30:05Z;0;;Watching the video, but I do have to say this people seem to mistake AI with full on walking Androids. AI is not going to replace The guy doing manual labor or the guy flipping burgers it.going to replace the guy managing the guy flipping burgers and doing manual labor. It.basically it .the semi rich middle class yuppies that will be out of a job not people working retail or food service or manual labor. We are very far away from full on walking talking robots that can do jobs like that those robots would be called Androids and by that time T1000 is coming for you. The only one I don't agree with is a warehouse worker if you've seen on a warehouse operated by robots trying to pull orders you realize real quick that that just doesn't work it.nowhere near as efficient as human beings.
UCrMDW1I5PaSo7Pg79ubbjSQ;@TRSF1RACING;UBI UNIVERSAL BASIC INCOME IN COMMING WORDS OF CLAUSES AND THE WEF YOU BE HAPPY AND OWN NOTHING;2024-04-03T13:33:34Z;0;;FBI UNIVERSAL BASIC INCOME IN COMING WORDS OF CLAUSES AND THE WEF YOU BE HAPPY AND OWN NOTHING
