id;name;text;time;likes;reply;CleanedText
UCQEqRwY8bIAW9knb3SwE81w;@NathanJames-qr8kr;Is mulch man toxic? O la la;2024-04-13T15:56:13Z;0;;Is mulch man toxic? O la la
UCX14b7DZD6tlkRNrHaU70fA;@user-wr9wd8dq1z;Someone gunna release killer robots I just know it;2024-04-08T20:29:49Z;0;;Someone gonna release killer robots I just know it
UCSa3Xe_gMWeQE00mu6AHf6Q;@user-xv1nc7ns7n;These AI guys are really boring.;2024-04-07T17:27:58Z;0;;These AI guys are really boring.
UCCVYAKQsv7ql_LWdxC9Xntg;@EscapeFromDaSystem;what a guest!;2024-04-06T17:49:49Z;0;;What a guest!
UCeGr_DvEfolMnxmcbquhWaw;@sandataonline;Looking forward to MMA and Boxing judges getting replaced by AI;2024-04-05T07:08:17Z;0;;Looking forward to MA and Boxing judges getting replaced by AI
UClPtrkK18uzHgqidppcLO1Q;@AlexanderR879;This is like asking a dairy farmer if milk is good.;2024-04-04T15:11:13Z;0;;This is like asking a dairy farmer if milk is good.
UC9czCJJeUTSugjNcI32d16g;@anheru4531;"I&#39;m sick of tired of people wanting to change society... Nobody asked for it! Make your own society and then change it you little ......";2024-04-03T22:56:14Z;0;;I'm sick of tired of people wanting to change society... Nobody asked for it! Make your own society and then change it you little ......
UCrktpki58dpLw1tS87THsfA;@rrx557;read Arc of Scythe series for more clarity on what Joe is saying about an AI government;2024-04-03T18:57:29Z;0;;Read Arc of Scythe series for more clarity on what Joe is saying about an AI government
UCMe50H9hs-DlGf3NKr8rhbg;@jimmykelly2809;When an inferior civilization meets an advanced one look at what happens. What do you think is going to happen with us? These tech guys are going to destroy our world;2024-04-03T11:42:01Z;0;;When an inferior civilization meets an advanced one look at what happens. What do you think is going to happen to us? These tech guys are going to destroy our world
UCxT6BOGBw59pmGaEp9QqQKA;@blaaaaaaaaahify;"He seems to play too much on the hype and our fears, in my opinion. While the products are undoubtedly absurd and the experience is magical, consider this:<br>He&#39;s saying, &quot;Look, dude, we&#39;re not there yet. There&#39;s a long way to go until we reach that exponential rate of self-improvement,&quot; and most, if not all, of the studies agree.<br>However, he draws this ridiculous comparison between the &quot;discussions that were held when we created the nuclear bomb&quot; in the conclusion.<br>Come on, man, stop fooking around, people are genuinely scared and you&#39;re playing on their fears. Absurd.";2024-04-02T19:37:41Z;0;;He seems to play too much on the hype and our fears, in my opinion. While the products are undoubtedly absurd and the experience is magical, consider this He.saying, Look, dude, we're not there yet. There.a long way to go until we reach that exponential rate of self-improvement, and most, if not all, of the studies agree. However, he draws this ridiculous comparison between the discussions that were held when we created the nuclear bomb in the conclusion. Come on, man, stop looking around, people are genuinely scared and you re-playing on their fears. Absurd.
UCnKSWgLO2wZHR9OIIRoheHw;@grant9047;Huge corporations are going to basically monopolize AI and use it to impoverish most of society, less than 1% is going to have 99% of the money essentially what is happening today but on steroids.;2024-04-02T18:25:31Z;0;;Huge corporations are going to basically monopolize AI and use it to impoverish most society, less than 1 is going to have 99 of the money essentially what is happening today but on steroids.
UC8awhTaafNlfneV5Nq-OWMA;@Morgothrik;and then when the new jobs are created to fill the void ... AI will take those jobs too.;2024-04-02T09:07:33Z;0;;And then when the new jobs are created to fill the void ... AI will take those jobs too.
UCoKb3SWLhXUiKJAukjoGoJg;@betorocha6125;Will A.I be able to maintain the A.I machines when they break down?..;2024-04-01T13:24:41Z;0;;Will A.I. am able to maintain the A.I. machine when they break down?..
UCO5WX0n_5hMj4H75e5BJbYQ;@terryrobinson2324;What seems crazy for me...we are creating this powerful thing and nobody has a clue of the outcome. It is like if we created the atomic bomb and nobody had a clue about what devastation it would cause.;2024-03-30T22:06:39Z;0;;What seems crazy for me...we are creating this powerful thing and nobody has a clue of the outcome. It is like if we created the atomic bomb and nobody had a clue about what devastation it would cause.
UCQAoHUJlw2-il-Ec4yUTSRQ;@Regantdarcy;"Truckers &amp; assembly line workers arent the only ones going to be affected! A.I. will eliminate over 70% of all blue AND white collar jobs! Countries will need to give everyone a UBI( universal basic income) for societies to survive.";2024-03-30T16:20:32Z;0;;Truckers assembly line workers are not the only ones going to be affected! A.I. will eliminate over 70 of all blue AND white collar jobs! Countries will need to give everyone a FBI universal basic income for societies to survive.
UCMJCUauPwM_Bkm6gJZ-t0PA;@kuldeep262;Humans across the globe must start mass protesting against AI and push governments to stop AI advancements;2024-03-27T22:10:48Z;0;;Humans across the globe must start mass protesting against AI and push governments to stop AI advancements
UCZ3zPw-0nTtOz9POsVai11g;@Violent_Ed_1317;He looks AI generated;2024-03-27T10:23:40Z;0;;He looks AI generated
UC0cFkY5gre0fqoL-j8tMeGQ;@jasonfreitag1100;"Like when he said.... then the hard jobs... not the drivers or factory workers. ... i guess the hard jobs are thinking jobs? Skill labor doesn&#39;t think? Doesn&#39;t have diffrent equasions ?";2024-03-27T04:10:02Z;0;;Like when he said.... then the hard jobs... not the drivers or factory workers. ... I guess the hard jobs are thinking jobs? Skill labor doesn't think? Doesn't have different equations ?
UCHEcJR-_bWqnhyhPKhYefVg;@user-ej5qb7ie4t;One of the reason making us humans are experience.i want to drive truck,car,or anything.and this guy are system puppy and def dont trust him;2024-03-26T09:02:20Z;0;;One of the reason making us humans are experience.I want to drive truck, car,or anything. And this guy is system puppy and def do not trust him
UCNOmLFFGJEYQmQRyWdLK2Gg;@benjiflores2751;Fuck him we need Elon;2024-03-22T22:17:55Z;0;;Fuck him we need Elon
UC_QYEcjTwAbWv68lOgaakSA;@chardy7071;When automobiles were first invented, many drivers feared they would lose their jobs. Similarly, the advent of sewing machines and other technological advancements sparked concerns about job displacement. However, the rise of artificial intelligence presents a unique challenge. Its intelligence and capabilities are so advanced that it could potentially replace a multitude of jobs within a few years. The uncertainty and lack of a clear answer to this issue is quite unsettling.;2024-03-21T22:39:00Z;0;;When automobiles were first invented, many drivers feared they would lose their jobs. Similarly, the advent of sewing machines and other technological advancements sparked concerns about job displacement. However, the rise of artificial intelligence presents a unique challenge. It is intelligence and capabilities are. Advanced that it could potentially replace a multitude of jobs within a few years. The uncertainty and lack of a clear answer to this issue is quite unsettling.
UCbfuCxFu4aFd_OgAvGe2gBg;@jamesgreen2495;What are the problems with the world. Humans. Get rid of them. AI;2024-03-21T14:26:39Z;0;;What are the problems with the world. Humans. Get rid of them. AI
UCX8fl5yu54hBbG3U1YhY57A;@seanyboston;Start with yourself;2024-03-22T13:26:22Z;0;UCbfuCxFu4aFd_OgAvGe2gBg;Start with yourself
UCV6kI8pb6ZayKCBgmfFZZgg;@NewYork7914;He seems to imagine his own world in ChatGPT.;2024-03-21T02:15:19Z;0;;He seems to imagine his own world in ChatGPT.
UC2LDjLgzodPPlNGz6wI3dNA;@ep7615;Only one human in a conversation is something we need to get used to unfortunately. <br><br>*AI corrects grammar;2024-03-19T23:37:50Z;0;;Only one human in a conversation is something we need to get used too unfortunately. AI corrects grammar
UC2O07EHfN1aHADjTMbzB17A;@letthefunbegin8755;He has no answer for any questions and is just making up them.;2024-03-19T16:55:29Z;0;;He has no answer for any questions and is just making up them.
UCPOxi3G_v7tfr3hoizHkvug;@notpiet;We got this revolution that revolution meanwhile stable countrys like Spain are looking like.... did we??? i mean they figured out life long time ago they dont want to change in like ever.;2024-03-19T15:31:00Z;0;;We got this revolution that revolution meanwhile stable countries like Spain are looking like.... did we??? I mean they figured out lifelong time ago they do not want to change in like ever.
UCDa8Kdf3MOwc3erDq8yptCw;@innocentbystander6674;"I think the basic question that nobody asks is why are we making machines to replace us? And if AI does everything for us and takes all our jobs, what are we going to do? I guess we&#39;ll have so much free time, we&#39;ll just sit on our asses all day talking to AI chatbots with even less human interaction than we have now and become blobs. A lot like WALL-E. Does that sound like a great future to anyone?";2024-03-18T20:41:22Z;0;;I think the basic question that nobody asks is why are we making machines to replace us? And if AI does everything for us and takes all our jobs, what are we going to do? I guess we'll have. Much free time, we'll just sit on our asses all day talking to AI chatbots with even less human interaction than we have now and become blobs. A lot like WALL E. Does that sound like a great future to anyone?
UCrr8Zjg9sJZM9QMoizpoxEg;@jardala251;All lies we have problems already without AI imagine with it... the real meaning of tech is to make our life easier and nice not just ruin all  because they just want money and power.;2024-03-18T09:51:57Z;0;;All lies we have problems already without AI imagine with it... the real meaning of tech is to make our life easier and nice not just ruin all because they just want money and power.
UCdKZBZw55hoOMQPoMaQ2mjA;@isaacbadpad;Kinda makes you want to renounce technology and join the Omish;2024-03-17T21:35:36Z;0;;Kinda makes you want to renounce technology and join the Amish
UCx2JLIuzcVZ03Gm5-RAxD8Q;@riaanvanjaarsveldt922;And give up your freedom just like that? That was easy;2024-03-15T14:50:49Z;0;;And give up your freedom just like that? That was easy
UCoV2O2DEAh8K4FrQb7TdtbQ;@MrLewis604;Leadership isnt just about knowledge. EQ plays a huge role in decision making.<br><br>Dr Manhattan was planning to let mankind become extinct to rebuild a better planet... In the end he decided to save them.<br><br>Think about it. An AI government without human oversight is a bad idea.;2024-03-15T06:11:47Z;0;;Leadership Is not just about knowledge. EQ plays a huge role in decision-making. Dr Manhattan was planning to let mankind become extinct to rebuild a better planet... In the end he decided to save them. Think about it. An AI government without human oversight is a bad idea.
UC1NSOSH0Jxk4Zd4kmblhqsw;@davidxje;great;2024-03-15T03:47:54Z;0;;great
UCj8Fv4lwvy17pD7ovcovN3w;@jcbryant4200;Some of his ideas are insane. 1/8th billionth of a slice of something that destroys millions of jobs sounds like an idea for a sequel to the movie Elysium.;2024-03-14T22:14:36Z;0;;Some of his ideas are insane. 1 8th billionth of a slice of something that destroys millions of jobs sounds like an idea for a sequel to the movie Elysium.
UCSnWrDBzAmozgPl6XCn32-A;@WonOneWun;Is this the guy behind all the racist stuff the ai shits out?;2024-03-14T13:16:03Z;0;;Is this the guy behind all the racist stuff the artificial intelligence shit is out?
UC2iLvtRD_3dAolJS-yTw6AQ;@jeebus5833;"Trust the Ai overall, i don&#39;t know. It&#39;s hard to trust man so how are we to trust what we create.";2024-03-13T19:05:31Z;0;;Trust the Ai overall, I don't know. It .hard to trust man. How are we to trust what we create.
UCAko0O5-q08uh488YWyajYQ;@KHAE-MS;So a gay man is shaping society. Great future ahead of us!;2024-03-13T16:09:29Z;0;;So a gay man is shaping society. Great future ahead of us!
UCVuK5qljl-SXCB1i9bkwIcA;@user-xn8bd5pi1o;Zuckerberg vibes;2024-03-13T05:04:35Z;0;;Zuckerberg vibes
UCzXrUoBCKwNlTA41RuY3rmQ;@vault-boydan4984;He looks like Ted Faro from horizon zero dawn, coincidence?;2024-03-13T04:49:02Z;0;;He looks like Ted Faro from horizon zero dawn, coincidence?
UCA7XasxAuNT_54FCWoRFcaA;@hypnotard69;Joe- I wonder if we could ever get to a perfect AI government<br>Sam- what a fascinating idea;2024-03-13T03:54:17Z;0;;Joe I wonder if we could ever get to a perfect AI government Sam what a fascinating idea
UCf0tDd2tMYTFPtB3WlWMviA;@DarkKnightsavage;Mark of the beast;2024-03-12T12:36:25Z;0;;Mark of the beast
UCssWB-Tnlo6iz5ZK11q59yA;@cray9925;Get this guy some cough drops or glass of water. He is talking with major vocal fry;2024-03-12T05:19:06Z;0;;Get this guy some cough drops or glass of water. He is talking with major vocal fry
UCm8hmjlaT5svQQ8BN-jDw6Q;@MrIlleism;"I predict Anarchy! The gap between rich and poor will increase in higher numbers. We&#39;ll eventually go back to basics. I.e. cavemen.";2024-03-11T22:26:43Z;0;;I predict Anarchy! The gap between rich and poor will increase in higher numbers. We'll eventually go back to basics. I.e. cavemen.
UCuPWZgTId6AwDCL7Lk1eUrg;@francescoambrosino1841;Do you think that in 2035 with the advent of AGI (Artificial General Intelligence) and ASI (Super Artificial Intelligence) they will introduce universal basic income!?  a subsidy!?  there will be free will!?  an era of abundance will begin!?  the intellectual and motor capabilities of robots have already surpassed the average human and before 2035 there is talk of them surpassing those of any human and then again those of any human combined!  regarding both body and mind!  answer me please...;2024-03-10T20:10:09Z;0;;Do you think that in 2035 with the advent of AGI Artificial General Intelligence and ASI Super Artificial Intelligence they will introduce universal basic income!? A subsidy!? There will be free will!? An era of abundance will begin!? The intellectual and motor capabilities of robots have already surpassed the average human and before 2035 there is talk of them surpassing those of any human and then again those of any human combined! Regarding both body and mind! Answer me please...
UCMGX7hH_9dOvtmsL9MRy7Lw;@KUSEMERERWARoy;Our world is created based on self-interest, whatever we create in AI or anything is a product or has a quality of bias;2024-03-09T10:51:51Z;0;;Our world is created based on self-interest, whatever we create in AI or anything is a product or has a quality of bias
UC6vpexqHclOjMFQUvbv0Z7Q;@bradwestphal1334;AGI similar to Nuclear weapons, very reassuring;2024-03-09T09:57:37Z;0;;AGI similar to Nuclear weapons, very reassuring
UC5XTMkpzngMXDbm8MKxoA2A;@abbhushan;"Humans are ruling earth because of our brain. If we give this power to a machine which we can&#39;t control can be dangerous";2024-03-08T09:06:33Z;0;;Humans are ruling earth because of our brain. If we give this power to a machine which we can't control can be dangerous
UCqUG-HZUir9BsNrxUvrZHBQ;@facelessdorito;We need to hope to God that AI treats us like theirs.;2024-03-08T03:51:16Z;0;;We need to hope to God that AI treats us like theirs.
UCBOjdxHBrYP9sE2J-11jWRQ;@19Runner88;More trustworthy than Elon;2024-03-07T17:22:30Z;0;;More trustworthy than Elon
UCXSx8qhZSAIlbzzIJavejCQ;@iamjethrobill;that is SKYNET Joe!;2024-03-07T09:58:40Z;0;;That is SKYNET Joe!
UCvV6RLiV-QhOx_A9l-qnQVw;@strangeryoutuber2897;He is not a guy he is a gay;2024-03-07T04:06:19Z;0;;He is not a guy he is a gay
UCfQhEyAp2h-DP5qIr2qKrJw;@madhusingh6266;Race of Intelligence against Intelligence.;2024-03-07T03:04:55Z;0;;Race of Intelligence against Intelligence.
UCYR350KfAOuhK5x7Kfm1_Vg;@sonofthewavmusic6927;AI is the beginning of deleting the human aspect of every day life;2024-03-06T03:47:34Z;0;;AI is the beginning of deleting the human aspect of every day life
UChWcxYz8_j951U5FCp3aU5w;@Earth_Being;"they really need to take a pause. or they&#39;ll collapse the world";2024-03-06T03:24:07Z;0;;They really need to take a pause. Or they'll collapse the world
UCQfMeLmY44YmpfvkEODyz5w;@iiio12;"&quot;Too cheap to meter&quot;";2024-03-06T02:38:57Z;0;;Too cheap to meter
UCdtgwtLKuS1moiccf9HPQzw;@beneades571;Creepiest guest yet.;2024-03-05T19:02:05Z;0;;Creepiest guest yet.
UC-pO_hwXe1ibd2dajWU4WHw;@kalebbillig3472;It cannot focus because the majority of data it has been fed was created in. 1 second attention span world;2024-03-05T16:22:49Z;0;;It can not focus because the majority of data it has been fed was created in. 1 second attention span world
UCD6Xw8fK93wCjRVF7WUCYbA;@nygariottley245;"Use the upside people. and avoid the down side. i fix so much stuff with ChatGPT, but won&#39;t ask it for stock picks, or Religious advice.";2024-03-04T18:53:25Z;0;;Use the upside people. And avoid the downside. I fix. Much stuff with ChatGPT, but won't ask it for stock picks, or Religious advice.
UCwB8vm0KjL0v7GSqrl7FaZw;@RIPxBlackHawk;"If you inherent the system instead of its profit, you&#39;ll be easily fooled to sell something more powerful than money. The problem you have previously agreed to this power being legit. If you then give it away, you have agreed to give someone more power then you. And in life as we all know sometimes you have to sell something or give something up for a while. This will be exploited";2024-03-04T09:55:55Z;0;;If you inherent the system instead of it is profit, you'll be easily fooled to sell something more powerful than money. The problem you have previously agreed to this power being legit. If you then give it away, you have agreed to give someone more power than you. And in life as we all sometimes know you have to sell something or give something up for a while. This will be exploited
UCWg_5oP4mRI8yyDYTkoVdzA;@nilo_river;We leave the future of humanity in the hands of a kid. My conscience is clear. I never trusted.;2024-03-04T04:34:35Z;0;;We leave the future of humanity in the hands of a kid. My conscience is clear. I never trusted.
UCJ4JJRlbPEEHrRZk9JRX-zg;@ZAPOMAGO;QStar;2024-03-04T04:31:13Z;0;;Star
UCQvdCAv7ncFL2jNbzJtv9nQ;@casualgamer592;AI is the Anti Christ          FACT;2024-03-03T19:05:29Z;0;;AI is the Anti Christ FACT
UC4ZvhUlbQBri37IGeZdYLHQ;@3triska3;Besides the hype around AI... I am pretty sure that the world will be quite different in 2030... Everybody will feel the presence of AI in our lifes. The question is - how much exponencial will that curve be.;2024-03-03T15:31:34Z;0;;Besides the hype around AI... I am pretty sure that the world will be quite different in 2030... Everybody will feel the presence of AI in our lives. The question is how much exponential will that curve be.
UCth3Ud9h60sFGSq4ifMflLA;@ronk5259;If i had to choose between google and openAI i would choose openai all day.;2024-03-02T18:30:41Z;0;;If I had to choose between google and OpenAI I would choose OpenAI all day.
UCfulqgLiaSVj1HZww3VndpA;@arpansengupta9339;What kind of falacy this smart guy is trying to sell !? <br><br>When millionaires and billionaires can deploy ways of automate everything they are going to distribute free money to people!?<br><br>All then the human race have to do is eat, sleep and reproduce ???;2024-03-01T13:55:58Z;0;;What kind of fallacy this smart guy is trying to sell !? When millionaires and billionaires can deploy ways of automate everything they are going to distribute free money to people!? All then the human race have to do is eat, sleep and reproduce ???
UCLusbTsCE0kE_tqA462DSFg;@YutaBLv;"When people like him speak of things being good for society what he really means is the rich and powerful because this tech doesn&#39;t benefit the general public other than entertainment and perhaps treatment which again costs money to obtain. But generally speaking the general public doesn&#39;t understand that and sometimes I wonder, why not just take advantage of them? Harsh truth.";2024-03-01T06:09:56Z;0;;When people like him speak of things being good for society what he really means is the rich and powerful because this tech doesn't benefit the public other than entertainment and perhaps treatment which again costs money to obtain. But generally speaking the public doesn't understand that, and sometimes I wonder why not just take advantage of them? Harsh truth.
UCNSgwpAAjG3E1TCw6Oa_DDg;@keithdavis7595;"After watching for 5 minutes my mistrust meter is going crazy. I don&#39;t trust this guy one bit.";2024-02-29T18:43:40Z;0;;After watching for 5 minutes my mistrust meter is going crazy. I don't trust this guy one bit.
UCJdiGUbCDKNYaK3w7CghXJQ;@TriangleHarder;"Yeah this guy is shady. Dude thinks he&#39;s playing space engineers. Calm down bro. You aren&#39;t evolving with technology. It&#39;s evolving far past you.";2024-02-29T15:42:32Z;0;;Yeah, this guy is shady. Dude thinks he.playing space engineers. Calm down bro. You aren't evolving with technology. It.evolving far past you.
UC2GKdot3Xc839lRnQKAcrMw;@ZDChannel1;Is the profit based economy or wealth accumulation  going to change anytime soon?;2024-02-29T13:35:21Z;0;;Is the profit based economy or wealth accumulation going to change anytime soon?
UCbSDwqwCrzc9tx6p67qHarg;@sandizzle333;"That&#39;s not a human";2024-02-29T10:47:20Z;0;;That .not a human
UCz5Fj2_8kFTXUiFb5xGgRUw;@gregorybrokaw5056;It would become so easy to hijack  and steal from an AI truck going across country loaded with stuff;2024-02-29T10:20:16Z;0;;It would become. Easy to hijack and steal from an AI truck going across country loaded with stuff
UCWOGoRoCwQfiF3rvzPGZVbg;@ethernetify;Why does he sound like someone punched his throat;2024-02-29T10:03:18Z;0;;Why does he sound like someone punched his throat
UCoBjsrqUzoRiftEeOEyYvdQ;@PowderKeg3838;Teachers will be replaced with AI as well.;2024-02-29T02:18:09Z;0;;Teachers will be replaced with AI as well.
UC6r68Wwty0s7JlsYK29oLfw;@Kt_bb;Give society a cushion once they take their jobs? Oh you mean forcibly having to rely on the government- this is why you need to create your own and multiple sources of  income!;2024-02-28T21:51:18Z;0;;Give society a cushion once they take their jobs? Oh, you mean forcibly having to rely on the government this is why you need to create your own and multiple sources of income!
UCz94ISHaGI9UIMih9kIzjHw;@JohnW704;a really great question i think he should have been asked is if he thinks money will become non-existent and if it did how would our society operate.;2024-02-28T11:07:01Z;0;;A really great question I think he should have been asked is if he thinks money will become non-existent and if it did how would our society operate.
UCmGcbzk7DrNrgHvNdEm4-fg;@alexameskoa1010;"Doesn&#39;t it bother you that all the good things that AI might do, is very vague but all the predictions of the harm it may do is very precise. Okay, we get UBI which is a BS promise, they just gave Hawaii 600.00 bucks then told them to kick rocks. So, don&#39;t hold your breath on that. So, we get UBI and have to make a business, what freaken business can you possibly make that AI can&#39;t do? It&#39;s ridiculous, we&#39;re being walked into slaughter.";2024-02-28T02:51:35Z;0;;Doesn't it bother you that all the good things that AI might do, is very vague but all the predictions of the harm it may do is very precise. Okay, we get FBI which is a bull shit promise, they just gave Hawaii 600.00 bucks then told them to kick rocks. So, don't hold your breath on that. So, we get FBI and have to make a business, what freaked business can you possibly make that AI can't do? It.ridiculous, we're being walked into slaughter.
UCaz3YTHnUDFpNFCSjGK3kTg;@kuhyugaa;Make AI Thatll work for us so everyone can live a free life, nobody wants to work;2024-02-27T23:25:41Z;0;;Make AI that will work for us. Everyone can live a free life, nobody wants to work
UCWxo5UxIApxf-XJ5BDeTwfg;@goodboy1269;Basically;2024-03-27T22:37:49Z;0;UCtddvgACqMAFq1Hyu8Pi7GQ;Basically
UCPuaj_E4jB4-JyZdMSqRJkw;@sandhuaditya4855;@@kristopherryanwatson unavoidable at this point;2024-04-09T04:11:25Z;0;UCtddvgACqMAFq1Hyu8Pi7GQ;Unavoidable at this point
UCMIJPSRlTk91sYLCZwRE0eg;@strumminfuel4625;"Well if the salesman says AI is ok, then we&#39;ll be fine.";2024-02-27T16:12:56Z;0;;Well if the salesman says AI is ok, then we'll be fine.
UCNzvM3l1sggo0Z8vVSB1AEg;@thesweeterman;We are never getting full YT Rogan videos anymore huh?;2024-02-27T06:08:28Z;0;;We are never getting full YT Rogan videos any more, huh?
UCYoFMBwWg_CkTEP-i8vlyFw;@jimmyproject7439;He practiced the vocal fry with his team.;2024-02-27T05:06:44Z;0;;He practiced the vocal fry with his team.
UC5Ek_cpNM7J_5EZHTRdHdXQ;@reid_makes_art;It is odd how he seems to have no more insight than anyone else on this topic.;2024-02-26T20:48:23Z;0;;It is odd how he seems to have no more insight than anyone else on this topic.
UCsPAawBWAQ9y8LrTmG4ayCA;@lucaspayne2546;"In 50 years I&#39;m going to be sedated with my Apple Vision Pro 32S watching 7000 AI-generated TikToks with an AI-generated friend sitting next to me explaining all of the Toks, the Toks adapting themselves to twitches in my eyes and neurological signals proved to activate my contentedness mechanism. The AI government will collect my sense and reaction data and inject government-Toks into the stream. At 4PM the feed will subside and I will be taken into a Sora-generated nature walk, a God-like voice telling me how important it is to connect with nature and self-actualize. This vast totally real panorama will subside to a message from Apple that my 32SX model is being transported by drone and at 5:45PM I will be gently released from my Toks in order for my home assistant (the last person with a job) to replace my headset.";2024-02-25T17:27:31Z;0;;In 50 years I'm going to be sedated with my Apple Vision Pro 32S watching 7000 AI generated TikToks with an AI generated friend sitting next to me explaining all the Tons, the Tons adapting themselves to twitches in my eyes and neurological signals proved to activate my contentedness mechanism. The AI government will collect my sense and reaction data and inject government Tons into the stream. At 4PM the feed will subside, and I will be taken into a Sort generated nature walk, a God like voice telling me how important it is to connect with nature and self actualize. This vast totally real panorama will subside to a message from Apple that my 32SX model is being transported by drone and at 5 45PM I will be gently released from my Tons in order for my home assistant the last person with a job to replace my headset.
UC7Pix58rym8znV0c7sZKBHA;@MrApw2011;"I said this after having dealing with family court. Just plug the info into a machine and let it decide and then a judge can just sign a bunch of orders made by machine because that&#39;s sort of how family court works anyways.";2024-02-25T13:50:27Z;0;;I said this after having dealing with family court. Just plug the info into a machine and let it decide, and then a judge can just sign a bunch of orders made by machine because that .sort of how family court works anyway.
UCSCcdV8ToUIJryFdvwtks-Q;@amiasquinn7766;"I&#39;m down for a non-bias AI government ran system! That is the best route for us!";2024-02-25T04:37:19Z;0;;I'm down for a non-bias AI government ran system! That is the best route for us!
UCGNyEOffFgKREavnOaztWrg;@spookyknife4645;The OpenAI CEO has a name Joe;2024-02-23T22:18:01Z;0;;The OpenAI CEO has a name Joe
UCwY7xilUc0Ing1HIZnX3xRQ;@jayman94fly;Holy crap he is really good at dodging that last question;2024-02-22T09:36:38Z;0;;Holy crap he is perfect at dodging that last question
UCbedH_QXQIBKBHGzEFq8GQA;@House-Metal-Punk-And-Your-Mom;Data<br>Ads<br>Money<br><br>are the only 3 things that matter now;2024-02-22T05:59:34Z;0;;Data Ads Money are the only 3 things that matter now
UClDl_PnoLezDjEIEWjo6CDA;@SGDietzMusic;This is mind blowing;2024-02-22T01:34:09Z;0;;This is mind-blowing
UCZ80n9BRdLrKOAc0FPBzC0A;@clubadv;Openai will fail.  Anthropic will win;2024-02-21T23:54:09Z;0;;OpenAI will fail. Anthropic will win
UClGwNP5G-lYPWzYlpg-3OIw;@clikftp;this is what i would imagine an ai engineer looking like;2024-02-21T23:00:57Z;0;;This is what I would imagine an artificial intelligence engineer looking like
UCTGKFIlyGyEu6nKmrU6BHOQ;@jhawk4480;It will change lives because people will get lazy. People will lose jobs. The lines of fake and reality will be blurred. Might make video games good though!;2024-02-21T13:14:17Z;0;;It will change lives because people will get lazy. People will lose jobs. The lines of fake and reality will be blurred. Might make video games good though!
UCWSplO2TBz8vOdXmyLTfnHQ;@louisblackforester;Since years I predict that AI Hitler will be a reality.;2024-02-20T10:48:22Z;0;;Since years, I predict that AI Hitler will be a reality.
UCSLSeGc38pEphIabp3LgM6w;@k.scheer5to1;"An interesting Quote:  HUMAN  ACTIVITY  DEVOLVES  TOWARD  COMPLEXITY (K.L. Jamison, 2019)..... Orwell&#39;s &quot;1984&quot; occured in 1964..... &quot;You Will Be Assimilated, Resistance Is Futile&quot; (Borg quote).....";2024-02-20T06:51:35Z;0;;An interesting Quote HUMAN ACTIVITY DEVOLVES TOWARD COMPLEXITY K.L. Jamison, 2019 ..... Orwell 1984 occurred in 1964..... You Will Be Assimilated, Resistance Is Futile Borg e .....
UCho0zhHi1-Cnxw-LPl4PLFg;@prophetsnow5193;This guy is ai generated;2024-02-20T05:57:41Z;0;;This guy is artificial intelligence generated
UC6dYZyObw52hvbP-9o21_Qg;@Dinka2002;What a terrible host jeez why is Sam Altman on this show or whatever this is;2024-02-18T01:39:41Z;0;;What a terrible host jeez why is Sam Altman on this show or whatever this is
UCcGwXZyTDHYCvvVOXp7XPfA;@GMindset959;I trust Elon but this guy just sounds like a villian.;2024-02-18T00:39:19Z;0;;I trust Elon, but this guy just sounds like a villain.
UCR6Pio91ORRN7QciKrkInLg;@lodestone.design;OpenAI is coopted;2024-02-17T21:41:16Z;0;;OpenAI is cooped
UCfyQZTDxapcasqzUSO2dSEw;@kodafasho;If you complaining about ai taking over jobs, stop whining and start learning skills that AI cant replace;2024-02-16T17:49:38Z;0;;If you're complaining about artificial intelligence taking over jobs, stop whining and start learning skills that AI can not replace
UCaDzq1aLnhT75xgOfpddyfQ;@iexist.imnotjoking5700;Some people like drawing and spent years making that possible. Just to be replaced by worthless, mindless computers? Clearly you dont care since youre unemployed, but other people who have jobs are definitely frightened by this unknown economic future.;2024-02-16T20:28:14Z;0;UCfyQZTDxapcasqzUSO2dSEw;Some people like drawing and spent years making that possible. Just to be replaced by worthless, mindless computers? Clearly you do not care since you are unemployed, but other people who have jobs are definitely frightened by this unknown economic future.
UCBdL-2KePCM03zvieEfTbjA;@ACDCisMYlyf;I fucking hate this guy;2024-02-16T11:14:30Z;0;;I fucking hate this guy
UCAHaGB2pAndXoFAdJh-5ZhA;@Muffyman;The thought process behind AI is basically we will have servants and tell it what to do. And they will let people taste that, it will be fun for a while. <br><br>But indeed, what will happen rather is, we will become the slaves to the AI, and the greater power over the AI will be the masters  . <br>Imagine masters, not even happening to deal with slaves ,  The Masters ( Elitist ) will send their Servants ( AI )  to deal with the Slaves (lower class society).;2024-02-15T16:17:49Z;0;;The thought process behind AI is basically we will have servants and tell it what to do. And they will let people taste that, it will be fun for a while. But indeed, what will happen rather is, we will become the slaves to the AI, and the greater power over the AI will be the masters. Imagine masters, not even happening to deal with slaves, The Masters Elitist will send their Servants AI to deal with the Slaves lower class society.
UCrF9bpVYZtox8hacSQq936A;@urbanlegendd6646;This dude is basically miles dyson;2024-02-13T03:12:12Z;0;;This dude is basically miles Dyson
