id;name;text;time;likes;reply
UCK-8i-wNNkwxrFwlAPkawXw;@cashflowinvestor23;"Chat GPT and AI can be a tool, but it&#39;s a long way off from replacing tons of jobs imo. I ask AI to assist me with writing content for example. However, I NEVER copy and paste the AI generated content word for word, because it would be a complete garbage article (and Google is punishing this now with SEO). AI can most definitely be a helpful tool, but not a &quot;replace humans because it can do it better&quot; by any stretch. The way I look at AI is corporate ozempic. It gets rid of the bloat but the corporation obviously can&#39;t function without a solid human base to check the AI.";2024-04-17T15:55:14Z;0;
UCxIybtjf9q_8C89_-yCejDA;@zoeyanaqvi-zn7482;"Teachers also can&#39;t be replaced";2024-04-17T12:06:09Z;0;
UCgQ5Mza4_CJ-WRXisiA71Tw;@jemapelle_gargi;So...Not mine.;2024-04-17T04:56:08Z;0;
UCXnVHy--wsT7vbgz6-utdnw;@ilearn1298;Mine is. AI can never understand human physiology in Stock markets.;2024-04-17T04:39:15Z;0;
UCmmID_qrzlZ7rj_iInAVVNg;@Prof-G.Richie92;"How about investing in AI based industries&#39; stock if any at all?";2024-04-16T17:50:23Z;0;
UCREgqSuYBm7uH_G1m14e_fg;@bartoszt.3190;1. Billionaires 2. False prophets 3. Tax avoiders;2024-04-16T12:11:23Z;0;
UC9mHaKYngeVtDIGr8zIQlng;@user-ov3nt4ll4d;"AI will be use by humans, so people that don&#39;t want to use are in danger.";2024-04-16T11:26:55Z;0;
UCGSypObY_1xXQUeaj2FLe7A;@empirelinkx9930;Jimmy Apples was fired for sure this time I guess;2024-04-16T10:51:48Z;0;
UCKi9ZFctAajqAyGeNkBJ8cg;@rahulsingh7508;"Can AI wash my bum after taking a dump so that I don&#39;t have to do it by myself? If not, then what&#39;s the use of AI?";2024-04-16T10:07:40Z;0;
UChNMRxQPoqfA9_MsjGTTPQA;@dhruvshukla2389;Stop producing kids!!!!!;2024-04-16T08:39:56Z;0;
UCmEG1Yq-uB3J1ucC4BcXIkA;@jasjotdhanjal5537;But which jobs?;2024-04-16T05:48:23Z;0;
UCfVNbaXS2DSR4FUGR3f6ubQ;@NickDrinksWater;They took our jerbs!;2024-04-16T02:13:01Z;0;
UCVbA7lzfk3rG5MfClxj9VMQ;@rahulchakraborty9037;semiconductor industry?;2024-04-15T18:07:32Z;0;
UCSLwvhNXCW18i19HqbHcpDQ;@rayanjazz2910;This fast pace of technology i.e AI sucks... !!;2024-04-15T17:24:39Z;0;
UCl8MpSYjPBQs81y2491yvJg;@s9ka972;Movie Artists particularly females . AI Heroines with perfect acting skill and significant hour glass figure will come;2024-04-15T14:40:25Z;0;UCsTzJ1tDA88xdDIfRdjDbvA
UC7P9uorJDpf3VkmSqIPxWYA;@myshah4476;Bhrm me mat raho..ai ka phase hota hai..ai sab kuch take over kar lega.. slowly.. terrorist bhi ban sakta hai .they will be extremely dangerous;2024-04-15T18:41:10Z;0;UCsTzJ1tDA88xdDIfRdjDbvA
UCl2b5AIzO1Yr2BehC24DMaw;@geordi-gabrielrenauddumoul449;Cope;2024-04-27T02:45:17Z;0;UCsTzJ1tDA88xdDIfRdjDbvA
UCdl8Hs0EzspUOfZf5BEUyYQ;@worchanshinglai5404;"Why don&#39;t u make video on  economy of WWE";2024-04-15T09:59:46Z;0;
UCqfMEQzND2Gf03TSS2qv66A;@rosepainting8775;Just bring Universal Basic Income. People will start doing what they love.;2024-04-15T04:34:50Z;0;
UCh-MgpdaQ0odh8XC4BvJo5Q;@Aussie-Assna-Spuds;Material science will never be replaced by AI.;2024-04-15T00:37:20Z;0;
UCXser5C_bfEoyDtQedJCMiA;@smetljesm2276;The safest one is politics;2024-04-14T21:41:32Z;0;
UCa3dqMNT4tjI1_cTpFHYkDw;@IrkyMan;Finding AI talent to fire them in 2 years;2024-04-14T19:51:03Z;0;
UCivQOubia_c4acFAcAFTsRQ;@user-ve6fl6nr2q;I love this one:AI powered Jihadi Bots;2024-04-14T15:11:32Z;0;
UCw2lNX7I__DaLjiss32I9zg;@rex-ov4bi;Prostitute cannot be replace with AI;2024-04-14T14:33:36Z;0;
UC085T-6ZUuV1FxJGDItmDQw;@tomdoyle5720;FBG;2024-04-14T14:20:18Z;0;
UCp5hl4g1BngoEdFi4r1DdrQ;@SamYamn;the ai got sentient that was the information.;2024-04-14T13:49:50Z;0;
UCPqVBPZq36gTCqyBPCoRAUQ;@satyajitsipai7407;An AI wont be able to clean my bathroom;2024-04-14T13:23:52Z;0;
UCL3h34UU6r1NDZVeqOiyMvw;@unmeshpatel3560;"AI will destroy more jobs than it&#39;d add up! Imagine";2024-04-14T13:17:47Z;0;
UCsj1SKLS2t9lmT4GdMUWm1g;@user-ti8de1fd1q;Sure iam a electrician;2024-04-14T13:13:25Z;0;
UC0gYoIBw5eNMNPctA7zOCRA;@millycyril7256;"He doesn&#39;t have any answers, he is just spooking you all with his stupidity.";2024-04-14T11:54:29Z;0;
UCqGDwIKFMAU0jMGmZcGz7BQ;@fab9037;Jobs related to energy would include electrician, welders etc. Biology would comprise of doctor, nurses, micro biologist and similar jobs. Last category would include AI programmers;2024-04-14T10:26:21Z;0;
UCzu27GKl9zH5mLeX5l3YCrg;@hochangyaw4477;A language teaching robot may have already been made possible, but I doubt that there will be a robot teaching dialects anytime soon.;2024-04-14T10:16:19Z;0;
UCRjMO8AqjFpQU567C0puuvQ;@Nique3900;There are already AI apps on play Store that teach English;2024-04-19T04:47:02Z;0;UCzu27GKl9zH5mLeX5l3YCrg
UC0MtD6NHoB1yYR_f2csD2FA;@amalbanerjee1935;Nonsense and dumb reporting;2024-04-14T09:38:09Z;0;
UC1TJXuoDT5SrsBQ1Qajfhzg;@kevingeorge5049;Make it faster;2024-04-14T07:43:24Z;0;
UCTtue7eWaLKCwWzxND8jokg;@testtest-co9hk;Hype HYpe and more Hype. Microsoft has vested interest in open ai and they have loaded their apps with ai so they would definitely support ai with these gloomy predictions.;2024-04-14T05:53:01Z;0;
UCnEjFcJ-jiFrEf8Wj5ccajw;@umtatraining;"Humanoid drones, using AI, will almost certainly replace all &#39;human&#39; jobs, over a period of time.";2024-04-14T05:12:34Z;0;
UCY8hUCKZ5hCrZThQQ12cbUg;@Zeon7510;"Can&#39;t photograph weddings if people don&#39;t have jobs to afford a wedding ya know. Indirectly impacted.";2024-04-30T17:06:50Z;0;UC6IkfsyquLuxGXrx9qALs_w
UCrGq0mDb3bsqGy_j6et-ViA;@SolomonSunder;You might get affected by people with AI assisted tools. Imagine there is a system which tells where to place the camera, and takes pictures automatically based on pose etc. It would be a cut in manpower and make money. My colleague had a self picture tool with high res for birthday parties. He only gave the equipment + software on rent.;2024-04-30T20:46:42Z;0;UC6IkfsyquLuxGXrx9qALs_w
UCZEVKBaD5joidLC6wG_dY2w;@debashisraykarmakar836;The most safe job now is to developer for AI;2024-04-14T04:04:26Z;0;
UCoJ91S2KV3_iaw1ZpFqM6GA;@anandpaulraj8094;Waiting for AI to replace my job and my bosses job!;2024-04-14T01:35:27Z;0;
UCvOPJGATFQbKTKMjWGX0FOA;@collins1231;AI will bring more jobs. Gates is a scam;2024-04-13T20:44:43Z;0;
UCh48rsA8qr6ige8iYGXkoRQ;@tentimesful;in programing I liked when intellisence gave me by tab to writedown the long method name and also when I write alot of lines to put in a method with the variables names copied to finish that method of the lines i have written to reuse it in other methods again lol is nice.... but my strongest factor is write in google the functions I need in words and voila they bring the methods scrambled but I can copy it and paste it and make it 10 times bigger in the program I need, let alone the programs I wrote to fit in to my program I need by copying paste in another program I need to make with minor adjustments lol... p.s I can read super fast for information I need and exclude false information...;2024-04-13T19:08:35Z;0;
UCLJFaaJGTbJKIPoAreQO5_Q;@alokrgit123;It will take almost 10 years for AI to replace people plus you need more AI engineers who can develop and train deepmap and neural networks these journalist just show half baked information just one logic they no fear and panic sells good.;2024-04-13T18:51:30Z;0;
UC6xttWeapwUMSO-jJdghLgQ;@princejain8;"AI  mostly gives right answer.<br>But I always agree and support my boss&#39;s decision right or wrong.<br><br>So AI can never replace me.";2024-04-13T16:23:09Z;0;
UCSx9efuB2EJ15w66zrfxXBQ;@trip_t2122;Also sports;2024-04-24T16:08:05Z;0;UCjlWpSGF5VQRtNQDaCtDDbw
UCmu9D15flBTYDzCAkCmXCpg;@MrAnvith1993;I am telling you the world would be a much depressed place where its AI who lack emotions running the world.;2024-04-13T11:06:29Z;0;
UCXnoV1T2Z-iXdL4yjuqQxOQ;@SapphireTvYt;And farmers;2024-04-13T10:33:15Z;0;
UC2V74i3H2VBeOx7UVDUiR_Q;@nageshtagadur;all our jobs are in jeopardy,.. only the bars, redlight areas are safe,.. because the salaries for state government ,... come from there,... during covid,... we have seen it,...!;2024-04-13T09:12:53Z;0;
UCzHLf2targV65N3kjCxVpMw;@ericking2611;Lovemom;2024-04-13T08:45:49Z;0;
UCAHE3Yqt5-EEmzKcR4ok0Sw;@tinaing2374;Is your recession Al.proof?;2024-04-13T08:18:17Z;0;
UCsP_u6jQ-PTXTZ0hXzS4MVQ;@appukuttan3006;I dont think so  it can happen before a year;2024-04-17T04:18:32Z;0;UC7OD5ldvfnQfspSQCuLon1Q
UCosMi9bvsfSx_ISyriOiadw;@Roushan-xg1dv;"Tm kitna bada bala popat bana rahe hu sab ko kud bhi hu hu ,u don&#39;t know  any thing about al jake saerch kero sky net Nevada chat gtp , copilot , dekhu to aage aage kya huta , aisa lagta tere pass koi bhi basic knowledge  nahi hai ,islia fault ka baat kerta tm i am engineering  itne bade bade you tuber jiske 5 million  subscriber  hai jo dar rahe al se even bo kud codings  kerte hai ,or tm hu ek manah jisko kuch bhi nahi pata hai";2024-04-17T10:34:30Z;0;UC7OD5ldvfnQfspSQCuLon1Q
UC8xEkmLLqjVIAVUX_r_7Rdw;@raishunil5468;India will lead AI revolution in next 3 years. India will rule the AI sector.;2024-04-13T06:32:15Z;0;
UCGiEbolvviNVcFUpnALlmUA;@MededSmith;Cant wait for AI to do my brain surgery;2024-04-13T06:31:42Z;0;
UCM8YAiQtw3z5zVDh8JTwaYg;@lelin4732;"Those twerking &quot;fan only&quot; superstars are immune to every AI forever. Mens always suffer it&#39;s an universal fact";2024-04-13T06:23:02Z;0;
UCjI37tZjrZ5Up16OvEUKhYw;@ambivertical;The CEO?;2024-04-17T05:04:40Z;0;UCK_0ZwYQYmiKG45OC05lDpg
UClZ2bAePjdJ3Y81cwVAaHOw;@pesgamer00;"This is why I&#39;m learning AI and Machine Learning instead of traditional programming.";2024-04-13T05:56:17Z;0;
UCaRuVFSP1MaMEqPXs1qMN_g;@mithunshet5922;There will be a model in future to create AI models too..;2024-04-13T05:40:00Z;0;
UCiSYCrARGvZ14vK2vouA4zw;@worldnews1545;"Why everyone is crying on ai.  Are you all guys relying on software jobs ? There are 200+ different job titles which pay huge salaries... And why are people very much bothered about ai.. nothing to worry atleast for about 200 years.. because in 1900 tech was so good..  everyone assumed we will do intergalactic travel.. by 2020...  Today my foot.. humans lost creativity.. and creativity is no more... Rules regulations killed everything.... It&#39;s unlikely that ai will be employed everywhere... Soon rules will come to remove ai completely from existence...  History is proof..  all problems are just temporary...";2024-04-13T05:38:42Z;0;
UClz1ckLGCJ3kT_KgxmuVDCg;@polyteky;can you list some from the 200+;2024-04-13T14:59:18Z;0;UCiSYCrARGvZ14vK2vouA4zw
UCtMFjxrk9tmCHRi1CsKz54A;@stanleymaxon;As a beginner what do I need to do? How can I invest, on which platform? If you know any please share.;2024-04-13T04:45:38Z;0;UC3DQao8Q94gxF8uREuA8f8w
UCxQNrXeBUEiLja7lOOB8XAQ;@ashishsharma4853;Pakode yojna;2024-04-13T04:30:47Z;0;
UCsJCI0J7YuaaHIA1PytZeCg;@jdsheleg8332;I want to see a drone with AI delivering dog food and water to a front door.;2024-04-13T03:49:14Z;0;
UCUB6baFW4kvLsLzlZ-kp5Ug;@stephanieellison7834;"AI and its Impact on Society<br><br>Oct 31, 2023, updated on April 11, 2024<br><br>We must ask ourselves, &quot;What will happen when AI has taken 85% of jobs present in 2020?  What will we do?  How will we eat and survive without incomes from jobs or other means?&quot;  What is disturbing is that while AI is taking these jobs, the gov&#39;t and the corporations have not done ANYTHING to prepare us for an AI&#39;ed civilization.  They have not said anything about major retraining of an entire economy to something else, and they have not followed up on a discussion of universal basic income.  This is supposedly supported by a lack of information in the latest government budgets submitted and approved as reported by some YouTube videos.<br><br>It appears that the US gov&#39;t and the corporations intend to kill off the majority of Americans passively, through starvation from lack of income to buy food.  (check and see if farming production is declining or will start to decline ahead of the &quot;starvation phase&quot;)  (also check to see if the &quot;makeup&quot; of robot equipment allocation would change to reflect a trend away from retail and services for the masses, possibly indicating an extinction of the American public - this means taking a robot from Chipotle and repurposing it for some other job not related to the public, or scrapping affected robots to be remade for some other purpose that has nothing to do with the public)  It appears that the decline of farming has already started with the state of Maine buying farm land under the pretext that there are &quot;forever chemicals&quot; present at around 20 parts per TRILLION (safe level is said to be only 4 parts per TRILLION), which does not make sense, BUT this would rope in a LOT of land across the US.  Other states may follow suit in addition to the ten states that have similar laws in place.<br><br>This way, there are only enough people alive to get some things done, and the rest is done by AI, and the survivors who planned this can claim the whole country for themselves.  Imagine having an estate mansion half the size of a mall on several dozen thousand acres of land, and robots would be used to maintain and clean the estates and do the farming FOR THE ESTATE OWNERS.  The White Man&#39;s wet dream of civilization.  What will the Native Americans south of the US border do when they see this coming, especially when they can buy firearms legally now?  Hopi prophecy...";2024-04-13T03:31:08Z;0;
UCELaOutJxxyfoHD5gGWauQw;@nishantc9100;Covid made people lazy.  Now AI will make people more lazy.;2024-04-13T02:17:47Z;0;
